OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
11732    HEAD_ON   5.14444    True    200    7.71666    20    8.0    None    500    4
11733    HEAD_ON   5.14444    True    200    7.71666    50    8.0    None    200    4
11734    HEAD_ON   5.14444    True    200    7.71666    50    8.0    None    500    4
11735    HEAD_ON   5.14444    True    200    7.71666    80    8.0    None    200    4
11736    HEAD_ON   5.14444    True    200    7.71666    80    8.0    None    500    4
11737    HEAD_ON   7.71666    True    200    7.71666    -80    8.0    None    200    4
11738    HEAD_ON   7.71666    True    200    7.71666    -80    8.0    None    500    4
11739    HEAD_ON   7.71666    True    200    7.71666    -50    8.0    None    200    4
11740    HEAD_ON   7.71666    True    200    7.71666    -50    8.0    None    500    4
11741    HEAD_ON   7.71666    True    200    7.71666    -20    8.0    None    200    4
11742    HEAD_ON   7.71666    True    200    7.71666    -20    8.0    None    500    4
11743    HEAD_ON   7.71666    True    200    7.71666    -10    8.0    None    200    4
11744    HEAD_ON   7.71666    True    200    7.71666    -10    8.0    None    500    4
11745    HEAD_ON   7.71666    True    200    7.71666    0    8.0    None    200    4
11746    HEAD_ON   7.71666    True    200    7.71666    0    8.0    None    500    4
11747    HEAD_ON   7.71666    True    200    7.71666    10    8.0    None    200    4
11748    HEAD_ON   7.71666    True    200    7.71666    10    8.0    None    500    4
11749    HEAD_ON   7.71666    True    200    7.71666    20    8.0    None    200    4
11750    HEAD_ON   7.71666    True    200    7.71666    20    8.0    None    500    4
11751    HEAD_ON   7.71666    True    200    7.71666    50    8.0    None    200    4
11752    HEAD_ON   7.71666    True    200    7.71666    50    8.0    None    500    4
11753    HEAD_ON   7.71666    True    200    7.71666    80    8.0    None    200    4
11754    HEAD_ON   7.71666    True    200    7.71666    80    8.0    None    500    4
11755    HEAD_ON   10.28888    True    200    7.71666    -80    8.0    None    200    4
11756    HEAD_ON   10.28888    True    200    7.71666    -80    8.0    None    500    4
11757    HEAD_ON   10.28888    True    200    7.71666    -50    8.0    None    200    4
11758    HEAD_ON   10.28888    True    200    7.71666    -50    8.0    None    500    4
11759    HEAD_ON   10.28888    True    200    7.71666    -20    8.0    None    200    4
11760    HEAD_ON   10.28888    True    200    7.71666    -20    8.0    None    500    4
11761    HEAD_ON   10.28888    True    200    7.71666    -10    8.0    None    200    4
11762    HEAD_ON   10.28888    True    200    7.71666    -10    8.0    None    500    4
11763    HEAD_ON   10.28888    True    200    7.71666    0    8.0    None    200    4
11764    HEAD_ON   10.28888    True    200    7.71666    0    8.0    None    500    4
11765    HEAD_ON   10.28888    True    200    7.71666    10    8.0    None    200    4
11766    HEAD_ON   10.28888    True    200    7.71666    10    8.0    None    500    4
11767    HEAD_ON   10.28888    True    200    7.71666    20    8.0    None    200    4
11768    HEAD_ON   10.28888    True    200    7.71666    20    8.0    None    500    4
11769    HEAD_ON   10.28888    True    200    7.71666    50    8.0    None    200    4
11770    HEAD_ON   10.28888    True    200    7.71666    50    8.0    None    500    4
11771    HEAD_ON   10.28888    True    200    7.71666    80    8.0    None    200    4
11772    HEAD_ON   10.28888    True    200    7.71666    80    8.0    None    500    4
11773    HEAD_ON   12.8611    True    200    7.71666    -80    8.0    None    200    4
11774    HEAD_ON   12.8611    True    200    7.71666    -80    8.0    None    500    4
11775    HEAD_ON   12.8611    True    200    7.71666    -50    8.0    None    200    4
11776    HEAD_ON   12.8611    True    200    7.71666    -50    8.0    None    500    4
11777    HEAD_ON   12.8611    True    200    7.71666    -20    8.0    None    200    4
11778    HEAD_ON   12.8611    True    200    7.71666    -20    8.0    None    500    4
11779    HEAD_ON   12.8611    True    200    7.71666    -10    8.0    None    200    4
11780    HEAD_ON   12.8611    True    200    7.71666    -10    8.0    None    500    4
11781    HEAD_ON   12.8611    True    200    7.71666    0    8.0    None    200    4
11782    HEAD_ON   12.8611    True    200    7.71666    0    8.0    None    500    4
11783    HEAD_ON   12.8611    True    200    7.71666    10    8.0    None    200    4
11784    HEAD_ON   12.8611    True    200    7.71666    10    8.0    None    500    4
11785    HEAD_ON   12.8611    True    200    7.71666    20    8.0    None    200    4
11786    HEAD_ON   12.8611    True    200    7.71666    20    8.0    None    500    4
11787    HEAD_ON   12.8611    True    200    7.71666    50    8.0    None    200    4
11788    HEAD_ON   12.8611    True    200    7.71666    50    8.0    None    500    4
11789    HEAD_ON   12.8611    True    200    7.71666    80    8.0    None    200    4
11790    HEAD_ON   12.8611    True    200    7.71666    80    8.0    None    500    4
11791    HEAD_ON   15.43332    True    200    7.71666    -80    8.0    None    200    4
11792    HEAD_ON   15.43332    True    200    7.71666    -80    8.0    None    500    4
11793    HEAD_ON   15.43332    True    200    7.71666    -50    8.0    None    200    4
11794    HEAD_ON   15.43332    True    200    7.71666    -50    8.0    None    500    4
11795    HEAD_ON   15.43332    True    200    7.71666    -20    8.0    None    200    4
11796    HEAD_ON   15.43332    True    200    7.71666    -20    8.0    None    500    4
11797    HEAD_ON   15.43332    True    200    7.71666    -10    8.0    None    200    4
11798    HEAD_ON   15.43332    True    200    7.71666    -10    8.0    None    500    4
11799    HEAD_ON   15.43332    True    200    7.71666    0    8.0    None    200    4
11800    HEAD_ON   15.43332    True    200    7.71666    0    8.0    None    500    4
11801    HEAD_ON   15.43332    True    200    7.71666    10    8.0    None    200    4
11802    HEAD_ON   15.43332    True    200    7.71666    10    8.0    None    500    4
11803    HEAD_ON   15.43332    True    200    7.71666    20    8.0    None    200    4
11804    HEAD_ON   15.43332    True    200    7.71666    20    8.0    None    500    4
11805    HEAD_ON   15.43332    True    200    7.71666    50    8.0    None    200    4
11806    HEAD_ON   15.43332    True    200    7.71666    50    8.0    None    500    4
11807    HEAD_ON   15.43332    True    200    7.71666    80    8.0    None    200    4
11808    HEAD_ON   15.43332    True    200    7.71666    80    8.0    None    500    4
11809    HEAD_ON   1.543332    True    200    10.28888    -80    8.0    None    200    4
11810    HEAD_ON   1.543332    True    200    10.28888    -80    8.0    None    500    4
11811    HEAD_ON   1.543332    True    200    10.28888    -50    8.0    None    200    4
11812    HEAD_ON   1.543332    True    200    10.28888    -50    8.0    None    500    4
11813    HEAD_ON   1.543332    True    200    10.28888    -20    8.0    None    200    4
11814    HEAD_ON   1.543332    True    200    10.28888    -20    8.0    None    500    4
11815    HEAD_ON   1.543332    True    200    10.28888    -10    8.0    None    200    4
11816    HEAD_ON   1.543332    True    200    10.28888    -10    8.0    None    500    4
11817    HEAD_ON   1.543332    True    200    10.28888    0    8.0    None    200    4
11818    HEAD_ON   1.543332    True    200    10.28888    0    8.0    None    500    4
11819    HEAD_ON   1.543332    True    200    10.28888    10    8.0    None    200    4
11820    HEAD_ON   1.543332    True    200    10.28888    10    8.0    None    500    4
11821    HEAD_ON   1.543332    True    200    10.28888    20    8.0    None    200    4
11822    HEAD_ON   1.543332    True    200    10.28888    20    8.0    None    500    4
11823    HEAD_ON   1.543332    True    200    10.28888    50    8.0    None    200    4
11824    HEAD_ON   1.543332    True    200    10.28888    50    8.0    None    500    4
11825    HEAD_ON   1.543332    True    200    10.28888    80    8.0    None    200    4
11826    HEAD_ON   1.543332    True    200    10.28888    80    8.0    None    500    4
11827    HEAD_ON   2.57222    True    200    10.28888    -80    8.0    None    200    4
11828    HEAD_ON   2.57222    True    200    10.28888    -80    8.0    None    500    4
11829    HEAD_ON   2.57222    True    200    10.28888    -50    8.0    None    200    4
11830    HEAD_ON   2.57222    True    200    10.28888    -50    8.0    None    500    4
11831    HEAD_ON   2.57222    True    200    10.28888    -20    8.0    None    200    4
11832    HEAD_ON   2.57222    True    200    10.28888    -20    8.0    None    500    4
11833    HEAD_ON   2.57222    True    200    10.28888    -10    8.0    None    200    4
11834    HEAD_ON   2.57222    True    200    10.28888    -10    8.0    None    500    4
11835    HEAD_ON   2.57222    True    200    10.28888    0    8.0    None    200    4
11836    HEAD_ON   2.57222    True    200    10.28888    0    8.0    None    500    4
11837    HEAD_ON   2.57222    True    200    10.28888    10    8.0    None    200    4
11838    HEAD_ON   2.57222    True    200    10.28888    10    8.0    None    500    4
11839    HEAD_ON   2.57222    True    200    10.28888    20    8.0    None    200    4
11840    HEAD_ON   2.57222    True    200    10.28888    20    8.0    None    500    4
11841    HEAD_ON   2.57222    True    200    10.28888    50    8.0    None    200    4
11842    HEAD_ON   2.57222    True    200    10.28888    50    8.0    None    500    4
11843    HEAD_ON   2.57222    True    200    10.28888    80    8.0    None    200    4
11844    HEAD_ON   2.57222    True    200    10.28888    80    8.0    None    500    4
11845    HEAD_ON   4.115552    True    200    10.28888    -80    8.0    None    200    4
11846    HEAD_ON   4.115552    True    200    10.28888    -80    8.0    None    500    4
11847    HEAD_ON   4.115552    True    200    10.28888    -50    8.0    None    200    4
11848    HEAD_ON   4.115552    True    200    10.28888    -50    8.0    None    500    4
11849    HEAD_ON   4.115552    True    200    10.28888    -20    8.0    None    200    4
11850    HEAD_ON   4.115552    True    200    10.28888    -20    8.0    None    500    4
11851    HEAD_ON   4.115552    True    200    10.28888    -10    8.0    None    200    4
11852    HEAD_ON   4.115552    True    200    10.28888    -10    8.0    None    500    4
11853    HEAD_ON   4.115552    True    200    10.28888    0    8.0    None    200    4
11854    HEAD_ON   4.115552    True    200    10.28888    0    8.0    None    500    4
11855    HEAD_ON   4.115552    True    200    10.28888    10    8.0    None    200    4
11856    HEAD_ON   4.115552    True    200    10.28888    10    8.0    None    500    4
11857    HEAD_ON   4.115552    True    200    10.28888    20    8.0    None    200    4
11858    HEAD_ON   4.115552    True    200    10.28888    20    8.0    None    500    4
11859    HEAD_ON   4.115552    True    200    10.28888    50    8.0    None    200    4
11860    HEAD_ON   4.115552    True    200    10.28888    50    8.0    None    500    4
11861    HEAD_ON   4.115552    True    200    10.28888    80    8.0    None    200    4
11862    HEAD_ON   4.115552    True    200    10.28888    80    8.0    None    500    4
11863    HEAD_ON   5.14444    True    200    10.28888    -80    8.0    None    200    4
11864    HEAD_ON   5.14444    True    200    10.28888    -80    8.0    None    500    4
11865    HEAD_ON   5.14444    True    200    10.28888    -50    8.0    None    200    4
11866    HEAD_ON   5.14444    True    200    10.28888    -50    8.0    None    500    4
11867    HEAD_ON   5.14444    True    200    10.28888    -20    8.0    None    200    4
11868    HEAD_ON   5.14444    True    200    10.28888    -20    8.0    None    500    4
11869    HEAD_ON   5.14444    True    200    10.28888    -10    8.0    None    200    4
11870    HEAD_ON   5.14444    True    200    10.28888    -10    8.0    None    500    4
11871    HEAD_ON   5.14444    True    200    10.28888    0    8.0    None    200    4
11872    HEAD_ON   5.14444    True    200    10.28888    0    8.0    None    500    4
11873    HEAD_ON   5.14444    True    200    10.28888    10    8.0    None    200    4
11874    HEAD_ON   5.14444    True    200    10.28888    10    8.0    None    500    4
11875    HEAD_ON   5.14444    True    200    10.28888    20    8.0    None    200    4
11876    HEAD_ON   5.14444    True    200    10.28888    20    8.0    None    500    4
11877    HEAD_ON   5.14444    True    200    10.28888    50    8.0    None    200    4
11878    HEAD_ON   5.14444    True    200    10.28888    50    8.0    None    500    4
11879    HEAD_ON   5.14444    True    200    10.28888    80    8.0    None    200    4
11880    HEAD_ON   5.14444    True    200    10.28888    80    8.0    None    500    4
11881    HEAD_ON   7.71666    True    200    10.28888    -80    8.0    None    200    4
11882    HEAD_ON   7.71666    True    200    10.28888    -80    8.0    None    500    4
11883    HEAD_ON   7.71666    True    200    10.28888    -50    8.0    None    200    4
11884    HEAD_ON   7.71666    True    200    10.28888    -50    8.0    None    500    4
11885    HEAD_ON   7.71666    True    200    10.28888    -20    8.0    None    200    4
11886    HEAD_ON   7.71666    True    200    10.28888    -20    8.0    None    500    4
11887    HEAD_ON   7.71666    True    200    10.28888    -10    8.0    None    200    4
11888    HEAD_ON   7.71666    True    200    10.28888    -10    8.0    None    500    4
11889    HEAD_ON   7.71666    True    200    10.28888    0    8.0    None    200    4
11890    HEAD_ON   7.71666    True    200    10.28888    0    8.0    None    500    4
11891    HEAD_ON   7.71666    True    200    10.28888    10    8.0    None    200    4
11892    HEAD_ON   7.71666    True    200    10.28888    10    8.0    None    500    4
11893    HEAD_ON   7.71666    True    200    10.28888    20    8.0    None    200    4
11894    HEAD_ON   7.71666    True    200    10.28888    20    8.0    None    500    4
11895    HEAD_ON   7.71666    True    200    10.28888    50    8.0    None    200    4
11896    HEAD_ON   7.71666    True    200    10.28888    50    8.0    None    500    4
11897    HEAD_ON   7.71666    True    200    10.28888    80    8.0    None    200    4
11898    HEAD_ON   7.71666    True    200    10.28888    80    8.0    None    500    4
11899    HEAD_ON   10.28888    True    200    10.28888    -80    8.0    None    200    4
11900    HEAD_ON   10.28888    True    200    10.28888    -80    8.0    None    500    4
11901    HEAD_ON   10.28888    True    200    10.28888    -50    8.0    None    200    4
11902    HEAD_ON   10.28888    True    200    10.28888    -50    8.0    None    500    4
11903    HEAD_ON   10.28888    True    200    10.28888    -20    8.0    None    200    4
11904    HEAD_ON   10.28888    True    200    10.28888    -20    8.0    None    500    4
11905    HEAD_ON   10.28888    True    200    10.28888    -10    8.0    None    200    4
11906    HEAD_ON   10.28888    True    200    10.28888    -10    8.0    None    500    4
11907    HEAD_ON   10.28888    True    200    10.28888    0    8.0    None    200    4
11908    HEAD_ON   10.28888    True    200    10.28888    0    8.0    None    500    4
11909    HEAD_ON   10.28888    True    200    10.28888    10    8.0    None    200    4
11910    HEAD_ON   10.28888    True    200    10.28888    10    8.0    None    500    4
11911    HEAD_ON   10.28888    True    200    10.28888    20    8.0    None    200    4
11912    HEAD_ON   10.28888    True    200    10.28888    20    8.0    None    500    4
11913    HEAD_ON   10.28888    True    200    10.28888    50    8.0    None    200    4
11914    HEAD_ON   10.28888    True    200    10.28888    50    8.0    None    500    4
11915    HEAD_ON   10.28888    True    200    10.28888    80    8.0    None    200    4
