OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
9228    HEAD_ON   1.543332    True    160    5.14444    10    8.0    None    500    1
9229    HEAD_ON   1.543332    True    160    5.14444    20    8.0    None    200    1
9230    HEAD_ON   1.543332    True    160    5.14444    20    8.0    None    500    1
9231    HEAD_ON   1.543332    True    160    5.14444    50    8.0    None    200    1
9232    HEAD_ON   1.543332    True    160    5.14444    50    8.0    None    500    1
9233    HEAD_ON   1.543332    True    160    5.14444    80    8.0    None    200    1
9234    HEAD_ON   1.543332    True    160    5.14444    80    8.0    None    500    1
9235    HEAD_ON   2.57222    True    160    5.14444    -80    8.0    None    200    1
9236    HEAD_ON   2.57222    True    160    5.14444    -80    8.0    None    500    1
9237    HEAD_ON   2.57222    True    160    5.14444    -50    8.0    None    200    1
9238    HEAD_ON   2.57222    True    160    5.14444    -50    8.0    None    500    3
9239    HEAD_ON   2.57222    True    160    5.14444    -20    8.0    None    200    3
9240    HEAD_ON   2.57222    True    160    5.14444    -20    8.0    None    500    3
9241    HEAD_ON   2.57222    True    160    5.14444    -10    8.0    None    200    1
9242    HEAD_ON   2.57222    True    160    5.14444    -10    8.0    None    500    3
9243    HEAD_ON   2.57222    True    160    5.14444    0    8.0    None    200    3
9244    HEAD_ON   2.57222    True    160    5.14444    0    8.0    None    500    1
9245    HEAD_ON   2.57222    True    160    5.14444    10    8.0    None    200    2
9246    HEAD_ON   2.57222    True    160    5.14444    10    8.0    None    500    3
9247    HEAD_ON   2.57222    True    160    5.14444    20    8.0    None    200    3
9248    HEAD_ON   2.57222    True    160    5.14444    20    8.0    None    500    3
9249    HEAD_ON   2.57222    True    160    5.14444    50    8.0    None    200    2
9250    HEAD_ON   2.57222    True    160    5.14444    50    8.0    None    500    2
9251    HEAD_ON   2.57222    True    160    5.14444    80    8.0    None    200    2
9252    HEAD_ON   2.57222    True    160    5.14444    80    8.0    None    500    1
9253    HEAD_ON   4.115552    True    160    5.14444    -80    8.0    None    200    1
9254    HEAD_ON   4.115552    True    160    5.14444    -80    8.0    None    500    1
9255    HEAD_ON   4.115552    True    160    5.14444    -50    8.0    None    200    1
9256    HEAD_ON   4.115552    True    160    5.14444    -50    8.0    None    500    1
9257    HEAD_ON   4.115552    True    160    5.14444    -20    8.0    None    200    1
9258    HEAD_ON   4.115552    True    160    5.14444    -20    8.0    None    500    3
9259    HEAD_ON   4.115552    True    160    5.14444    -10    8.0    None    200    1
9260    HEAD_ON   4.115552    True    160    5.14444    -10    8.0    None    500    1
9261    HEAD_ON   4.115552    True    160    5.14444    0    8.0    None    200    1
9262    HEAD_ON   4.115552    True    160    5.14444    0    8.0    None    500    3
9263    HEAD_ON   4.115552    True    160    5.14444    10    8.0    None    200    3
9264    HEAD_ON   4.115552    True    160    5.14444    10    8.0    None    500    1
9265    HEAD_ON   4.115552    True    160    5.14444    20    8.0    None    200    1
9266    HEAD_ON   4.115552    True    160    5.14444    20    8.0    None    500    3
9267    HEAD_ON   4.115552    True    160    5.14444    50    8.0    None    200    3
9268    HEAD_ON   4.115552    True    160    5.14444    50    8.0    None    500    3
9269    HEAD_ON   4.115552    True    160    5.14444    80    8.0    None    200    3
9270    HEAD_ON   4.115552    True    160    5.14444    80    8.0    None    500    1
9271    HEAD_ON   5.14444    True    160    5.14444    -80    8.0    None    200    1
9272    HEAD_ON   5.14444    True    160    5.14444    -80    8.0    None    500    1
9273    HEAD_ON   5.14444    True    160    5.14444    -50    8.0    None    200    3
9274    HEAD_ON   5.14444    True    160    5.14444    -50    8.0    None    500    3
9275    HEAD_ON   5.14444    True    160    5.14444    -20    8.0    None    200    1
9276    HEAD_ON   5.14444    True    160    5.14444    -20    8.0    None    500    2
9277    HEAD_ON   5.14444    True    160    5.14444    -10    8.0    None    200    3
9278    HEAD_ON   5.14444    True    160    5.14444    -10    8.0    None    500    3
9279    HEAD_ON   5.14444    True    160    5.14444    0    8.0    None    200    2
9280    HEAD_ON   5.14444    True    160    5.14444    0    8.0    None    500    3
9281    HEAD_ON   5.14444    True    160    5.14444    10    8.0    None    200    3
9282    HEAD_ON   5.14444    True    160    5.14444    10    8.0    None    500    3
9283    HEAD_ON   5.14444    True    160    5.14444    20    8.0    None    200    3
9284    HEAD_ON   5.14444    True    160    5.14444    20    8.0    None    500    3
9285    HEAD_ON   5.14444    True    160    5.14444    50    8.0    None    200    3
9286    HEAD_ON   5.14444    True    160    5.14444    50    8.0    None    500    3
9287    HEAD_ON   5.14444    True    160    5.14444    80    8.0    None    200    3
9288    HEAD_ON   5.14444    True    160    5.14444    80    8.0    None    500    2
9289    HEAD_ON   7.71666    True    160    5.14444    -80    8.0    None    200    3
9290    HEAD_ON   7.71666    True    160    5.14444    -80    8.0    None    500    2
9291    HEAD_ON   7.71666    True    160    5.14444    -50    8.0    None    200    3
9292    HEAD_ON   7.71666    True    160    5.14444    -50    8.0    None    500    3
9293    HEAD_ON   7.71666    True    160    5.14444    -20    8.0    None    200    3
9294    HEAD_ON   7.71666    True    160    5.14444    -20    8.0    None    500    3
9295    HEAD_ON   7.71666    True    160    5.14444    -10    8.0    None    200    3
9296    HEAD_ON   7.71666    True    160    5.14444    -10    8.0    None    500    3
9297    HEAD_ON   7.71666    True    160    5.14444    0    8.0    None    200    3
9298    HEAD_ON   7.71666    True    160    5.14444    0    8.0    None    500    3
9299    HEAD_ON   7.71666    True    160    5.14444    10    8.0    None    200    3
9300    HEAD_ON   7.71666    True    160    5.14444    10    8.0    None    500    3
9301    HEAD_ON   7.71666    True    160    5.14444    20    8.0    None    200    3
9302    HEAD_ON   7.71666    True    160    5.14444    20    8.0    None    500    3
9303    HEAD_ON   7.71666    True    160    5.14444    50    8.0    None    200    3
9304    HEAD_ON   7.71666    True    160    5.14444    50    8.0    None    500    3
9305    HEAD_ON   7.71666    True    160    5.14444    80    8.0    None    200    3
9306    HEAD_ON   7.71666    True    160    5.14444    80    8.0    None    500    3
9307    HEAD_ON   10.28888    True    160    5.14444    -80    8.0    None    200    3
9308    HEAD_ON   10.28888    True    160    5.14444    -80    8.0    None    500    3
9309    HEAD_ON   10.28888    True    160    5.14444    -50    8.0    None    200    3
9310    HEAD_ON   10.28888    True    160    5.14444    -50    8.0    None    500    3
9311    HEAD_ON   10.28888    True    160    5.14444    -20    8.0    None    200    3
9312    HEAD_ON   10.28888    True    160    5.14444    -20    8.0    None    500    3
9313    HEAD_ON   10.28888    True    160    5.14444    -10    8.0    None    200    3
9314    HEAD_ON   10.28888    True    160    5.14444    -10    8.0    None    500    3
9315    HEAD_ON   10.28888    True    160    5.14444    0    8.0    None    200    3
9316    HEAD_ON   10.28888    True    160    5.14444    0    8.0    None    500    3
9317    HEAD_ON   10.28888    True    160    5.14444    10    8.0    None    200    3
9318    HEAD_ON   10.28888    True    160    5.14444    10    8.0    None    500    3
9319    HEAD_ON   10.28888    True    160    5.14444    20    8.0    None    200    3
9320    HEAD_ON   10.28888    True    160    5.14444    20    8.0    None    500    3
9321    HEAD_ON   10.28888    True    160    5.14444    50    8.0    None    200    3
9322    HEAD_ON   10.28888    True    160    5.14444    50    8.0    None    500    3
9323    HEAD_ON   10.28888    True    160    5.14444    80    8.0    None    200    3
9324    HEAD_ON   10.28888    True    160    5.14444    80    8.0    None    500    3
9325    HEAD_ON   12.8611    True    160    5.14444    -80    8.0    None    200    3
9326    HEAD_ON   12.8611    True    160    5.14444    -80    8.0    None    500    3
9327    HEAD_ON   12.8611    True    160    5.14444    -50    8.0    None    200    3
9328    HEAD_ON   12.8611    True    160    5.14444    -50    8.0    None    500    3
9329    HEAD_ON   12.8611    True    160    5.14444    -20    8.0    None    200    3
9330    HEAD_ON   12.8611    True    160    5.14444    -20    8.0    None    500    3
9331    HEAD_ON   12.8611    True    160    5.14444    -10    8.0    None    200    3
9332    HEAD_ON   12.8611    True    160    5.14444    -10    8.0    None    500    3
9333    HEAD_ON   12.8611    True    160    5.14444    0    8.0    None    200    3
9334    HEAD_ON   12.8611    True    160    5.14444    0    8.0    None    500    3
9335    HEAD_ON   12.8611    True    160    5.14444    10    8.0    None    200    3
9336    HEAD_ON   12.8611    True    160    5.14444    10    8.0    None    500    3
9337    HEAD_ON   12.8611    True    160    5.14444    20    8.0    None    200    3
9338    HEAD_ON   12.8611    True    160    5.14444    20    8.0    None    500    3
9339    HEAD_ON   12.8611    True    160    5.14444    50    8.0    None    200    3
9340    HEAD_ON   12.8611    True    160    5.14444    50    8.0    None    500    3
9341    HEAD_ON   12.8611    True    160    5.14444    80    8.0    None    200    3
9342    HEAD_ON   12.8611    True    160    5.14444    80    8.0    None    500    3
9343    HEAD_ON   15.43332    True    160    5.14444    -80    8.0    None    200    3
9344    HEAD_ON   15.43332    True    160    5.14444    -80    8.0    None    500    3
9345    HEAD_ON   15.43332    True    160    5.14444    -50    8.0    None    200    3
9346    HEAD_ON   15.43332    True    160    5.14444    -50    8.0    None    500    3
9347    HEAD_ON   15.43332    True    160    5.14444    -20    8.0    None    200    3
9348    HEAD_ON   15.43332    True    160    5.14444    -20    8.0    None    500    3
9349    HEAD_ON   15.43332    True    160    5.14444    -10    8.0    None    200    3
9350    HEAD_ON   15.43332    True    160    5.14444    -10    8.0    None    500    3
9351    HEAD_ON   15.43332    True    160    5.14444    0    8.0    None    200    3
9352    HEAD_ON   15.43332    True    160    5.14444    0    8.0    None    500    3
9353    HEAD_ON   15.43332    True    160    5.14444    10    8.0    None    200    3
9354    HEAD_ON   15.43332    True    160    5.14444    10    8.0    None    500    3
9355    HEAD_ON   15.43332    True    160    5.14444    20    8.0    None    200    3
9356    HEAD_ON   15.43332    True    160    5.14444    20    8.0    None    500    3
9357    HEAD_ON   15.43332    True    160    5.14444    50    8.0    None    200    3
9358    HEAD_ON   15.43332    True    160    5.14444    50    8.0    None    500    1
9359    HEAD_ON   15.43332    True    160    5.14444    80    8.0    None    200    3
9360    HEAD_ON   15.43332    True    160    5.14444    80    8.0    None    500    3
9361    HEAD_ON   1.543332    True    160    7.71666    -80    8.0    None    200    3
9362    HEAD_ON   1.543332    True    160    7.71666    -80    8.0    None    500    1
9363    HEAD_ON   1.543332    True    160    7.71666    -50    8.0    None    200    1
9364    HEAD_ON   1.543332    True    160    7.71666    -50    8.0    None    500    2
9365    HEAD_ON   1.543332    True    160    7.71666    -20    8.0    None    200    1
9366    HEAD_ON   1.543332    True    160    7.71666    -20    8.0    None    500    1
9367    HEAD_ON   1.543332    True    160    7.71666    -10    8.0    None    200    1
9368    HEAD_ON   1.543332    True    160    7.71666    -10    8.0    None    500    1
9369    HEAD_ON   1.543332    True    160    7.71666    0    8.0    None    200    2
9370    HEAD_ON   1.543332    True    160    7.71666    0    8.0    None    500    1
9371    HEAD_ON   1.543332    True    160    7.71666    10    8.0    None    200    3
9372    HEAD_ON   1.543332    True    160    7.71666    10    8.0    None    500    2
9373    HEAD_ON   1.543332    True    160    7.71666    20    8.0    None    200    2
9374    HEAD_ON   1.543332    True    160    7.71666    20    8.0    None    500    3
9375    HEAD_ON   1.543332    True    160    7.71666    50    8.0    None    200    3
9376    HEAD_ON   1.543332    True    160    7.71666    50    8.0    None    500    3
9377    HEAD_ON   1.543332    True    160    7.71666    80    8.0    None    200    3
9378    HEAD_ON   1.543332    True    160    7.71666    80    8.0    None    500    3
9379    HEAD_ON   2.57222    True    160    7.71666    -80    8.0    None    200    1
9380    HEAD_ON   2.57222    True    160    7.71666    -80    8.0    None    500    1
9381    HEAD_ON   2.57222    True    160    7.71666    -50    8.0    None    200    1
9382    HEAD_ON   2.57222    True    160    7.71666    -50    8.0    None    500    2
9383    HEAD_ON   2.57222    True    160    7.71666    -20    8.0    None    200    3
9384    HEAD_ON   2.57222    True    160    7.71666    -20    8.0    None    500    3
9385    HEAD_ON   2.57222    True    160    7.71666    -10    8.0    None    200    1
9386    HEAD_ON   2.57222    True    160    7.71666    -10    8.0    None    500    3
9387    HEAD_ON   2.57222    True    160    7.71666    0    8.0    None    200    3
9388    HEAD_ON   2.57222    True    160    7.71666    0    8.0    None    500    3
9389    HEAD_ON   2.57222    True    160    7.71666    10    8.0    None    200    3
9390    HEAD_ON   2.57222    True    160    7.71666    10    8.0    None    500    3
9391    HEAD_ON   2.57222    True    160    7.71666    20    8.0    None    200    3
9392    HEAD_ON   2.57222    True    160    7.71666    20    8.0    None    500    3
9393    HEAD_ON   2.57222    True    160    7.71666    50    8.0    None    200    2
9394    HEAD_ON   2.57222    True    160    7.71666    50    8.0    None    500    3
9395    HEAD_ON   2.57222    True    160    7.71666    80    8.0    None    200    3
9396    HEAD_ON   2.57222    True    160    7.71666    80    8.0    None    500    1
9397    HEAD_ON   4.115552    True    160    7.71666    -80    8.0    None    200    3
9398    HEAD_ON   4.115552    True    160    7.71666    -80    8.0    None    500    3
9399    HEAD_ON   4.115552    True    160    7.71666    -50    8.0    None    200    1
9400    HEAD_ON   4.115552    True    160    7.71666    -50    8.0    None    500    2
9401    HEAD_ON   4.115552    True    160    7.71666    -20    8.0    None    200    2
9402    HEAD_ON   4.115552    True    160    7.71666    -20    8.0    None    500    3
9403    HEAD_ON   4.115552    True    160    7.71666    -10    8.0    None    200    3
9404    HEAD_ON   4.115552    True    160    7.71666    -10    8.0    None    500    3
9405    HEAD_ON   4.115552    True    160    7.71666    0    8.0    None    200    3
9406    HEAD_ON   4.115552    True    160    7.71666    0    8.0    None    500    3
9407    HEAD_ON   4.115552    True    160    7.71666    10    8.0    None    200    3
9408    HEAD_ON   4.115552    True    160    7.71666    10    8.0    None    500    3
9409    HEAD_ON   4.115552    True    160    7.71666    20    8.0    None    200    3
9410    HEAD_ON   4.115552    True    160    7.71666    20    8.0    None    500    3
9411    HEAD_ON   4.115552    True    160    7.71666    50    8.0    None    200    3
9412    HEAD_ON   4.115552    True    160    7.71666    50    8.0    None    500    3
9413    HEAD_ON   4.115552    True    160    7.71666    80    8.0    None    200    3
9414    HEAD_ON   4.115552    True    160    7.71666    80    8.0    None    500    3
9415    HEAD_ON   5.14444    True    160    7.71666    -80    8.0    None    200    2
9416    HEAD_ON   5.14444    True    160    7.71666    -80    8.0    None    500    2
9417    HEAD_ON   5.14444    True    160    7.71666    -50    8.0    None    200    3
9418    HEAD_ON   5.14444    True    160    7.71666    -50    8.0    None    500    3
9419    HEAD_ON   5.14444    True    160    7.71666    -20    8.0    None    200    3
9420    HEAD_ON   5.14444    True    160    7.71666    -20    8.0    None    500    3
9421    HEAD_ON   5.14444    True    160    7.71666    -10    8.0    None    200    3
9422    HEAD_ON   5.14444    True    160    7.71666    -10    8.0    None    500    3
9423    HEAD_ON   5.14444    True    160    7.71666    0    8.0    None    200    3
9424    HEAD_ON   5.14444    True    160    7.71666    0    8.0    None    500    3
9425    HEAD_ON   5.14444    True    160    7.71666    10    8.0    None    200    3
9426    HEAD_ON   5.14444    True    160    7.71666    10    8.0    None    500    3
9427    HEAD_ON   5.14444    True    160    7.71666    20    8.0    None    200    3
9428    HEAD_ON   5.14444    True    160    7.71666    20    8.0    None    500    3
9429    HEAD_ON   5.14444    True    160    7.71666    50    8.0    None    200    3
9430    HEAD_ON   5.14444    True    160    7.71666    50    8.0    None    500    3
9431    HEAD_ON   5.14444    True    160    7.71666    80    8.0    None    200    3
9432    HEAD_ON   5.14444    True    160    7.71666    80    8.0    None    500    3
9433    HEAD_ON   7.71666    True    160    7.71666    -80    8.0    None    200    3
9434    HEAD_ON   7.71666    True    160    7.71666    -80    8.0    None    500    3
9435    HEAD_ON   7.71666    True    160    7.71666    -50    8.0    None    200    3
9436    HEAD_ON   7.71666    True    160    7.71666    -50    8.0    None    500    3
9437    HEAD_ON   7.71666    True    160    7.71666    -20    8.0    None    200    3
9438    HEAD_ON   7.71666    True    160    7.71666    -20    8.0    None    500    3
9439    HEAD_ON   7.71666    True    160    7.71666    -10    8.0    None    200    3
9440    HEAD_ON   7.71666    True    160    7.71666    -10    8.0    None    500    3
9441    HEAD_ON   7.71666    True    160    7.71666    0    8.0    None    200    3
9442    HEAD_ON   7.71666    True    160    7.71666    0    8.0    None    500    3
9443    HEAD_ON   7.71666    True    160    7.71666    10    8.0    None    200    3
9444    HEAD_ON   7.71666    True    160    7.71666    10    8.0    None    500    3
9445    HEAD_ON   7.71666    True    160    7.71666    20    8.0    None    200    3
9446    HEAD_ON   7.71666    True    160    7.71666    20    8.0    None    500    3
9447    HEAD_ON   7.71666    True    160    7.71666    50    8.0    None    200    3
9448    HEAD_ON   7.71666    True    160    7.71666    50    8.0    None    500    3
9449    HEAD_ON   7.71666    True    160    7.71666    80    8.0    None    200    3
9450    HEAD_ON   7.71666    True    160    7.71666    80    8.0    None    500    3
9451    HEAD_ON   10.28888    True    160    7.71666    -80    8.0    None    200    3
9452    HEAD_ON   10.28888    True    160    7.71666    -80    8.0    None    500    3
9453    HEAD_ON   10.28888    True    160    7.71666    -50    8.0    None    200    3
9454    HEAD_ON   10.28888    True    160    7.71666    -50    8.0    None    500    3
9455    HEAD_ON   10.28888    True    160    7.71666    -20    8.0    None    200    3
9456    HEAD_ON   10.28888    True    160    7.71666    -20    8.0    None    500    3
9457    HEAD_ON   10.28888    True    160    7.71666    -10    8.0    None    200    3
9458    HEAD_ON   10.28888    True    160    7.71666    -10    8.0    None    500    3
9459    HEAD_ON   10.28888    True    160    7.71666    0    8.0    None    200    3
9460    HEAD_ON   10.28888    True    160    7.71666    0    8.0    None    500    3
9461    HEAD_ON   10.28888    True    160    7.71666    10    8.0    None    200    3
9462    HEAD_ON   10.28888    True    160    7.71666    10    8.0    None    500    3
9463    HEAD_ON   10.28888    True    160    7.71666    20    8.0    None    200    3
9464    HEAD_ON   10.28888    True    160    7.71666    20    8.0    None    500    3
9465    HEAD_ON   10.28888    True    160    7.71666    50    8.0    None    200    3
9466    HEAD_ON   10.28888    True    160    7.71666    50    8.0    None    500    3
9467    HEAD_ON   10.28888    True    160    7.71666    80    8.0    None    200    3
9468    HEAD_ON   10.28888    True    160    7.71666    80    8.0    None    500    3
9469    HEAD_ON   12.8611    True    160    7.71666    -80    8.0    None    200    3
9470    HEAD_ON   12.8611    True    160    7.71666    -80    8.0    None    500    3
9471    HEAD_ON   12.8611    True    160    7.71666    -50    8.0    None    200    3
9472    HEAD_ON   12.8611    True    160    7.71666    -50    8.0    None    500    3
9473    HEAD_ON   12.8611    True    160    7.71666    -20    8.0    None    200    3
9474    HEAD_ON   12.8611    True    160    7.71666    -20    8.0    None    500    3
9475    HEAD_ON   12.8611    True    160    7.71666    -10    8.0    None    200    3
9476    HEAD_ON   12.8611    True    160    7.71666    -10    8.0    None    500    3
9477    HEAD_ON   12.8611    True    160    7.71666    0    8.0    None    200    3
9478    HEAD_ON   12.8611    True    160    7.71666    0    8.0    None    500    3
9479    HEAD_ON   12.8611    True    160    7.71666    10    8.0    None    200    3
9480    HEAD_ON   12.8611    True    160    7.71666    10    8.0    None    500    3
9481    HEAD_ON   12.8611    True    160    7.71666    20    8.0    None    200    3
9482    HEAD_ON   12.8611    True    160    7.71666    20    8.0    None    500    3
9483    HEAD_ON   12.8611    True    160    7.71666    50    8.0    None    200    3
9484    HEAD_ON   12.8611    True    160    7.71666    50    8.0    None    500    3
9485    HEAD_ON   12.8611    True    160    7.71666    80    8.0    None    200    3
9486    HEAD_ON   12.8611    True    160    7.71666    80    8.0    None    500    3
9487    HEAD_ON   15.43332    True    160    7.71666    -80    8.0    None    200    3
9488    HEAD_ON   15.43332    True    160    7.71666    -80    8.0    None    500    3
9489    HEAD_ON   15.43332    True    160    7.71666    -50    8.0    None    200    3
9490    HEAD_ON   15.43332    True    160    7.71666    -50    8.0    None    500    3
9491    HEAD_ON   15.43332    True    160    7.71666    -20    8.0    None    200    3
9492    HEAD_ON   15.43332    True    160    7.71666    -20    8.0    None    500    3
9493    HEAD_ON   15.43332    True    160    7.71666    -10    8.0    None    200    3
9494    HEAD_ON   15.43332    True    160    7.71666    -10    8.0    None    500    3
9495    HEAD_ON   15.43332    True    160    7.71666    0    8.0    None    200    3
9496    HEAD_ON   15.43332    True    160    7.71666    0    8.0    None    500    3
9497    HEAD_ON   15.43332    True    160    7.71666    10    8.0    None    200    3
9498    HEAD_ON   15.43332    True    160    7.71666    10    8.0    None    500    3
9499    HEAD_ON   15.43332    True    160    7.71666    20    8.0    None    200    3
9500    HEAD_ON   15.43332    True    160    7.71666    20    8.0    None    500    3
9501    HEAD_ON   15.43332    True    160    7.71666    50    8.0    None    200    3
9502    HEAD_ON   15.43332    True    160    7.71666    50    8.0    None    500    1
9503    HEAD_ON   15.43332    True    160    7.71666    80    8.0    None    200    3
9504    HEAD_ON   15.43332    True    160    7.71666    80    8.0    None    500    3
9505    HEAD_ON   1.543332    True    160    10.28888    -80    8.0    None    200    3
9506    HEAD_ON   1.543332    True    160    10.28888    -80    8.0    None    500    1
9507    HEAD_ON   1.543332    True    160    10.28888    -50    8.0    None    200    3
9508    HEAD_ON   1.543332    True    160    10.28888    -50    8.0    None    500    1
9509    HEAD_ON   1.543332    True    160    10.28888    -20    8.0    None    200    1
9510    HEAD_ON   1.543332    True    160    10.28888    -20    8.0    None    500    1
9511    HEAD_ON   1.543332    True    160    10.28888    -10    8.0    None    200    1
9512    HEAD_ON   1.543332    True    160    10.28888    -10    8.0    None    500    3
9513    HEAD_ON   1.543332    True    160    10.28888    0    8.0    None    200    3
9514    HEAD_ON   1.543332    True    160    10.28888    0    8.0    None    500    1
9515    HEAD_ON   1.543332    True    160    10.28888    10    8.0    None    200    3
9516    HEAD_ON   1.543332    True    160    10.28888    10    8.0    None    500    3
9517    HEAD_ON   1.543332    True    160    10.28888    20    8.0    None    200    2
9518    HEAD_ON   1.543332    True    160    10.28888    20    8.0    None    500    3
9519    HEAD_ON   1.543332    True    160    10.28888    50    8.0    None    200    3
9520    HEAD_ON   1.543332    True    160    10.28888    50    8.0    None    500    3
9521    HEAD_ON   1.543332    True    160    10.28888    80    8.0    None    200    3
9522    HEAD_ON   1.543332    True    160    10.28888    80    8.0    None    500    3
9523    HEAD_ON   2.57222    True    160    10.28888    -80    8.0    None    200    2
9524    HEAD_ON   2.57222    True    160    10.28888    -80    8.0    None    500    2
9525    HEAD_ON   2.57222    True    160    10.28888    -50    8.0    None    200    2
9526    HEAD_ON   2.57222    True    160    10.28888    -50    8.0    None    500    3
9527    HEAD_ON   2.57222    True    160    10.28888    -20    8.0    None    200    3
9528    HEAD_ON   2.57222    True    160    10.28888    -20    8.0    None    500    3
9529    HEAD_ON   2.57222    True    160    10.28888    -10    8.0    None    200    2
9530    HEAD_ON   2.57222    True    160    10.28888    -10    8.0    None    500    3
9531    HEAD_ON   2.57222    True    160    10.28888    0    8.0    None    200    3
9532    HEAD_ON   2.57222    True    160    10.28888    0    8.0    None    500    3
9533    HEAD_ON   2.57222    True    160    10.28888    10    8.0    None    200    3
9534    HEAD_ON   2.57222    True    160    10.28888    10    8.0    None    500    3
9535    HEAD_ON   2.57222    True    160    10.28888    20    8.0    None    200    3
9536    HEAD_ON   2.57222    True    160    10.28888    20    8.0    None    500    3
9537    HEAD_ON   2.57222    True    160    10.28888    50    8.0    None    200    2
9538    HEAD_ON   2.57222    True    160    10.28888    50    8.0    None    500    3
9539    HEAD_ON   2.57222    True    160    10.28888    80    8.0    None    200    3
9540    HEAD_ON   2.57222    True    160    10.28888    80    8.0    None    500    2
9541    HEAD_ON   4.115552    True    160    10.28888    -80    8.0    None    200    3
9542    HEAD_ON   4.115552    True    160    10.28888    -80    8.0    None    500    3
9543    HEAD_ON   4.115552    True    160    10.28888    -50    8.0    None    200    3
9544    HEAD_ON   4.115552    True    160    10.28888    -50    8.0    None    500    2
9545    HEAD_ON   4.115552    True    160    10.28888    -20    8.0    None    200    3
9546    HEAD_ON   4.115552    True    160    10.28888    -20    8.0    None    500    3
9547    HEAD_ON   4.115552    True    160    10.28888    -10    8.0    None    200    3
