OPUS    CLASS    U_D_ASV    LOC_PLAN    HEADING    U_D    DCPA    SIZE    PRIOR    D_DETEC    GROUP
9206    HEAD_ON   15.43332    True    160    4.115552    -10    8.0    None    500    4
9207    HEAD_ON   15.43332    True    160    4.115552    0    8.0    None    200    4
9208    HEAD_ON   15.43332    True    160    4.115552    0    8.0    None    500    4
9209    HEAD_ON   15.43332    True    160    4.115552    10    8.0    None    200    4
9210    HEAD_ON   15.43332    True    160    4.115552    10    8.0    None    500    4
9211    HEAD_ON   15.43332    True    160    4.115552    20    8.0    None    200    4
9212    HEAD_ON   15.43332    True    160    4.115552    20    8.0    None    500    4
9213    HEAD_ON   15.43332    True    160    4.115552    50    8.0    None    200    4
9214    HEAD_ON   15.43332    True    160    4.115552    50    8.0    None    500    4
9215    HEAD_ON   15.43332    True    160    4.115552    80    8.0    None    200    4
9216    HEAD_ON   15.43332    True    160    4.115552    80    8.0    None    500    4
9217    HEAD_ON   1.543332    True    160    5.14444    -80    8.0    None    200    4
9218    HEAD_ON   1.543332    True    160    5.14444    -80    8.0    None    500    4
9219    HEAD_ON   1.543332    True    160    5.14444    -50    8.0    None    200    4
9220    HEAD_ON   1.543332    True    160    5.14444    -50    8.0    None    500    4
9221    HEAD_ON   1.543332    True    160    5.14444    -20    8.0    None    200    4
9222    HEAD_ON   1.543332    True    160    5.14444    -20    8.0    None    500    4
9223    HEAD_ON   1.543332    True    160    5.14444    -10    8.0    None    200    4
9224    HEAD_ON   1.543332    True    160    5.14444    -10    8.0    None    500    4
9225    HEAD_ON   1.543332    True    160    5.14444    0    8.0    None    200    4
9226    HEAD_ON   1.543332    True    160    5.14444    0    8.0    None    500    4
9227    HEAD_ON   1.543332    True    160    5.14444    10    8.0    None    200    4
9228    HEAD_ON   1.543332    True    160    5.14444    10    8.0    None    500    4
9229    HEAD_ON   1.543332    True    160    5.14444    20    8.0    None    200    4
9230    HEAD_ON   1.543332    True    160    5.14444    20    8.0    None    500    4
9231    HEAD_ON   1.543332    True    160    5.14444    50    8.0    None    200    4
9232    HEAD_ON   1.543332    True    160    5.14444    50    8.0    None    500    4
9233    HEAD_ON   1.543332    True    160    5.14444    80    8.0    None    200    4
9234    HEAD_ON   1.543332    True    160    5.14444    80    8.0    None    500    4
9235    HEAD_ON   2.57222    True    160    5.14444    -80    8.0    None    200    4
9236    HEAD_ON   2.57222    True    160    5.14444    -80    8.0    None    500    4
9237    HEAD_ON   2.57222    True    160    5.14444    -50    8.0    None    200    4
9238    HEAD_ON   2.57222    True    160    5.14444    -50    8.0    None    500    4
9239    HEAD_ON   2.57222    True    160    5.14444    -20    8.0    None    200    4
9240    HEAD_ON   2.57222    True    160    5.14444    -20    8.0    None    500    4
9241    HEAD_ON   2.57222    True    160    5.14444    -10    8.0    None    200    4
9242    HEAD_ON   2.57222    True    160    5.14444    -10    8.0    None    500    4
9243    HEAD_ON   2.57222    True    160    5.14444    0    8.0    None    200    4
9244    HEAD_ON   2.57222    True    160    5.14444    0    8.0    None    500    4
9245    HEAD_ON   2.57222    True    160    5.14444    10    8.0    None    200    4
9246    HEAD_ON   2.57222    True    160    5.14444    10    8.0    None    500    4
9247    HEAD_ON   2.57222    True    160    5.14444    20    8.0    None    200    4
9248    HEAD_ON   2.57222    True    160    5.14444    20    8.0    None    500    4
9249    HEAD_ON   2.57222    True    160    5.14444    50    8.0    None    200    4
9250    HEAD_ON   2.57222    True    160    5.14444    50    8.0    None    500    4
9251    HEAD_ON   2.57222    True    160    5.14444    80    8.0    None    200    4
9252    HEAD_ON   2.57222    True    160    5.14444    80    8.0    None    500    4
9253    HEAD_ON   4.115552    True    160    5.14444    -80    8.0    None    200    4
9254    HEAD_ON   4.115552    True    160    5.14444    -80    8.0    None    500    4
9255    HEAD_ON   4.115552    True    160    5.14444    -50    8.0    None    200    4
9256    HEAD_ON   4.115552    True    160    5.14444    -50    8.0    None    500    4
9257    HEAD_ON   4.115552    True    160    5.14444    -20    8.0    None    200    4
9258    HEAD_ON   4.115552    True    160    5.14444    -20    8.0    None    500    4
9259    HEAD_ON   4.115552    True    160    5.14444    -10    8.0    None    200    4
9260    HEAD_ON   4.115552    True    160    5.14444    -10    8.0    None    500    4
9261    HEAD_ON   4.115552    True    160    5.14444    0    8.0    None    200    4
9262    HEAD_ON   4.115552    True    160    5.14444    0    8.0    None    500    4
9263    HEAD_ON   4.115552    True    160    5.14444    10    8.0    None    200    4
9264    HEAD_ON   4.115552    True    160    5.14444    10    8.0    None    500    4
9265    HEAD_ON   4.115552    True    160    5.14444    20    8.0    None    200    4
9266    HEAD_ON   4.115552    True    160    5.14444    20    8.0    None    500    4
9267    HEAD_ON   4.115552    True    160    5.14444    50    8.0    None    200    4
9268    HEAD_ON   4.115552    True    160    5.14444    50    8.0    None    500    4
9269    HEAD_ON   4.115552    True    160    5.14444    80    8.0    None    200    4
9270    HEAD_ON   4.115552    True    160    5.14444    80    8.0    None    500    4
9271    HEAD_ON   5.14444    True    160    5.14444    -80    8.0    None    200    4
9272    HEAD_ON   5.14444    True    160    5.14444    -80    8.0    None    500    4
9273    HEAD_ON   5.14444    True    160    5.14444    -50    8.0    None    200    4
9274    HEAD_ON   5.14444    True    160    5.14444    -50    8.0    None    500    4
9275    HEAD_ON   5.14444    True    160    5.14444    -20    8.0    None    200    4
9276    HEAD_ON   5.14444    True    160    5.14444    -20    8.0    None    500    4
9277    HEAD_ON   5.14444    True    160    5.14444    -10    8.0    None    200    4
9278    HEAD_ON   5.14444    True    160    5.14444    -10    8.0    None    500    4
9279    HEAD_ON   5.14444    True    160    5.14444    0    8.0    None    200    4
9280    HEAD_ON   5.14444    True    160    5.14444    0    8.0    None    500    4
9281    HEAD_ON   5.14444    True    160    5.14444    10    8.0    None    200    4
9282    HEAD_ON   5.14444    True    160    5.14444    10    8.0    None    500    4
9283    HEAD_ON   5.14444    True    160    5.14444    20    8.0    None    200    4
9284    HEAD_ON   5.14444    True    160    5.14444    20    8.0    None    500    4
9285    HEAD_ON   5.14444    True    160    5.14444    50    8.0    None    200    4
9286    HEAD_ON   5.14444    True    160    5.14444    50    8.0    None    500    4
9287    HEAD_ON   5.14444    True    160    5.14444    80    8.0    None    200    4
9288    HEAD_ON   5.14444    True    160    5.14444    80    8.0    None    500    4
9289    HEAD_ON   7.71666    True    160    5.14444    -80    8.0    None    200    4
9290    HEAD_ON   7.71666    True    160    5.14444    -80    8.0    None    500    4
9291    HEAD_ON   7.71666    True    160    5.14444    -50    8.0    None    200    4
9292    HEAD_ON   7.71666    True    160    5.14444    -50    8.0    None    500    4
9293    HEAD_ON   7.71666    True    160    5.14444    -20    8.0    None    200    4
9294    HEAD_ON   7.71666    True    160    5.14444    -20    8.0    None    500    4
9295    HEAD_ON   7.71666    True    160    5.14444    -10    8.0    None    200    4
9296    HEAD_ON   7.71666    True    160    5.14444    -10    8.0    None    500    4
9297    HEAD_ON   7.71666    True    160    5.14444    0    8.0    None    200    4
9298    HEAD_ON   7.71666    True    160    5.14444    0    8.0    None    500    4
9299    HEAD_ON   7.71666    True    160    5.14444    10    8.0    None    200    4
9300    HEAD_ON   7.71666    True    160    5.14444    10    8.0    None    500    4
9301    HEAD_ON   7.71666    True    160    5.14444    20    8.0    None    200    4
9302    HEAD_ON   7.71666    True    160    5.14444    20    8.0    None    500    4
9303    HEAD_ON   7.71666    True    160    5.14444    50    8.0    None    200    4
9304    HEAD_ON   7.71666    True    160    5.14444    50    8.0    None    500    4
9305    HEAD_ON   7.71666    True    160    5.14444    80    8.0    None    200    4
9306    HEAD_ON   7.71666    True    160    5.14444    80    8.0    None    500    4
9307    HEAD_ON   10.28888    True    160    5.14444    -80    8.0    None    200    4
9308    HEAD_ON   10.28888    True    160    5.14444    -80    8.0    None    500    4
9309    HEAD_ON   10.28888    True    160    5.14444    -50    8.0    None    200    4
9310    HEAD_ON   10.28888    True    160    5.14444    -50    8.0    None    500    4
9311    HEAD_ON   10.28888    True    160    5.14444    -20    8.0    None    200    4
9312    HEAD_ON   10.28888    True    160    5.14444    -20    8.0    None    500    4
9313    HEAD_ON   10.28888    True    160    5.14444    -10    8.0    None    200    4
9314    HEAD_ON   10.28888    True    160    5.14444    -10    8.0    None    500    4
9315    HEAD_ON   10.28888    True    160    5.14444    0    8.0    None    200    4
9316    HEAD_ON   10.28888    True    160    5.14444    0    8.0    None    500    4
9317    HEAD_ON   10.28888    True    160    5.14444    10    8.0    None    200    4
9318    HEAD_ON   10.28888    True    160    5.14444    10    8.0    None    500    4
9319    HEAD_ON   10.28888    True    160    5.14444    20    8.0    None    200    4
9320    HEAD_ON   10.28888    True    160    5.14444    20    8.0    None    500    4
9321    HEAD_ON   10.28888    True    160    5.14444    50    8.0    None    200    4
9322    HEAD_ON   10.28888    True    160    5.14444    50    8.0    None    500    4
9323    HEAD_ON   10.28888    True    160    5.14444    80    8.0    None    200    4
9324    HEAD_ON   10.28888    True    160    5.14444    80    8.0    None    500    4
9325    HEAD_ON   12.8611    True    160    5.14444    -80    8.0    None    200    4
9326    HEAD_ON   12.8611    True    160    5.14444    -80    8.0    None    500    4
9327    HEAD_ON   12.8611    True    160    5.14444    -50    8.0    None    200    4
9328    HEAD_ON   12.8611    True    160    5.14444    -50    8.0    None    500    4
9329    HEAD_ON   12.8611    True    160    5.14444    -20    8.0    None    200    4
9330    HEAD_ON   12.8611    True    160    5.14444    -20    8.0    None    500    4
9331    HEAD_ON   12.8611    True    160    5.14444    -10    8.0    None    200    4
9332    HEAD_ON   12.8611    True    160    5.14444    -10    8.0    None    500    4
9333    HEAD_ON   12.8611    True    160    5.14444    0    8.0    None    200    4
9334    HEAD_ON   12.8611    True    160    5.14444    0    8.0    None    500    4
9335    HEAD_ON   12.8611    True    160    5.14444    10    8.0    None    200    4
9336    HEAD_ON   12.8611    True    160    5.14444    10    8.0    None    500    4
9337    HEAD_ON   12.8611    True    160    5.14444    20    8.0    None    200    4
9338    HEAD_ON   12.8611    True    160    5.14444    20    8.0    None    500    4
9339    HEAD_ON   12.8611    True    160    5.14444    50    8.0    None    200    4
9340    HEAD_ON   12.8611    True    160    5.14444    50    8.0    None    500    4
9341    HEAD_ON   12.8611    True    160    5.14444    80    8.0    None    200    4
9342    HEAD_ON   12.8611    True    160    5.14444    80    8.0    None    500    4
9343    HEAD_ON   15.43332    True    160    5.14444    -80    8.0    None    200    4
9344    HEAD_ON   15.43332    True    160    5.14444    -80    8.0    None    500    4
9345    HEAD_ON   15.43332    True    160    5.14444    -50    8.0    None    200    4
9346    HEAD_ON   15.43332    True    160    5.14444    -50    8.0    None    500    4
9347    HEAD_ON   15.43332    True    160    5.14444    -20    8.0    None    200    4
9348    HEAD_ON   15.43332    True    160    5.14444    -20    8.0    None    500    4
9349    HEAD_ON   15.43332    True    160    5.14444    -10    8.0    None    200    4
9350    HEAD_ON   15.43332    True    160    5.14444    -10    8.0    None    500    4
9351    HEAD_ON   15.43332    True    160    5.14444    0    8.0    None    200    4
9352    HEAD_ON   15.43332    True    160    5.14444    0    8.0    None    500    4
9353    HEAD_ON   15.43332    True    160    5.14444    10    8.0    None    200    4
9354    HEAD_ON   15.43332    True    160    5.14444    10    8.0    None    500    4
9355    HEAD_ON   15.43332    True    160    5.14444    20    8.0    None    200    4
9356    HEAD_ON   15.43332    True    160    5.14444    20    8.0    None    500    4
9357    HEAD_ON   15.43332    True    160    5.14444    50    8.0    None    200    4
9358    HEAD_ON   15.43332    True    160    5.14444    50    8.0    None    500    4
9359    HEAD_ON   15.43332    True    160    5.14444    80    8.0    None    200    4
9360    HEAD_ON   15.43332    True    160    5.14444    80    8.0    None    500    4
9361    HEAD_ON   1.543332    True    160    7.71666    -80    8.0    None    200    4
9362    HEAD_ON   1.543332    True    160    7.71666    -80    8.0    None    500    4
9363    HEAD_ON   1.543332    True    160    7.71666    -50    8.0    None    200    4
9364    HEAD_ON   1.543332    True    160    7.71666    -50    8.0    None    500    4
9365    HEAD_ON   1.543332    True    160    7.71666    -20    8.0    None    200    4
9366    HEAD_ON   1.543332    True    160    7.71666    -20    8.0    None    500    4
9367    HEAD_ON   1.543332    True    160    7.71666    -10    8.0    None    200    4
9368    HEAD_ON   1.543332    True    160    7.71666    -10    8.0    None    500    4
9369    HEAD_ON   1.543332    True    160    7.71666    0    8.0    None    200    4
9370    HEAD_ON   1.543332    True    160    7.71666    0    8.0    None    500    4
9371    HEAD_ON   1.543332    True    160    7.71666    10    8.0    None    200    4
9372    HEAD_ON   1.543332    True    160    7.71666    10    8.0    None    500    4
9373    HEAD_ON   1.543332    True    160    7.71666    20    8.0    None    200    4
9374    HEAD_ON   1.543332    True    160    7.71666    20    8.0    None    500    4
9375    HEAD_ON   1.543332    True    160    7.71666    50    8.0    None    200    4
9376    HEAD_ON   1.543332    True    160    7.71666    50    8.0    None    500    4
9377    HEAD_ON   1.543332    True    160    7.71666    80    8.0    None    200    4
9378    HEAD_ON   1.543332    True    160    7.71666    80    8.0    None    500    4
9379    HEAD_ON   2.57222    True    160    7.71666    -80    8.0    None    200    4
9380    HEAD_ON   2.57222    True    160    7.71666    -80    8.0    None    500    4
9381    HEAD_ON   2.57222    True    160    7.71666    -50    8.0    None    200    4
9382    HEAD_ON   2.57222    True    160    7.71666    -50    8.0    None    500    4
9383    HEAD_ON   2.57222    True    160    7.71666    -20    8.0    None    200    4
9384    HEAD_ON   2.57222    True    160    7.71666    -20    8.0    None    500    4
9385    HEAD_ON   2.57222    True    160    7.71666    -10    8.0    None    200    4
9386    HEAD_ON   2.57222    True    160    7.71666    -10    8.0    None    500    4
9387    HEAD_ON   2.57222    True    160    7.71666    0    8.0    None    200    4
9388    HEAD_ON   2.57222    True    160    7.71666    0    8.0    None    500    4
9389    HEAD_ON   2.57222    True    160    7.71666    10    8.0    None    200    4
9390    HEAD_ON   2.57222    True    160    7.71666    10    8.0    None    500    4
9391    HEAD_ON   2.57222    True    160    7.71666    20    8.0    None    200    4
9392    HEAD_ON   2.57222    True    160    7.71666    20    8.0    None    500    4
9393    HEAD_ON   2.57222    True    160    7.71666    50    8.0    None    200    4
9394    HEAD_ON   2.57222    True    160    7.71666    50    8.0    None    500    4
9395    HEAD_ON   2.57222    True    160    7.71666    80    8.0    None    200    4
9396    HEAD_ON   2.57222    True    160    7.71666    80    8.0    None    500    4
9397    HEAD_ON   4.115552    True    160    7.71666    -80    8.0    None    200    4
9398    HEAD_ON   4.115552    True    160    7.71666    -80    8.0    None    500    4
9399    HEAD_ON   4.115552    True    160    7.71666    -50    8.0    None    200    4
9400    HEAD_ON   4.115552    True    160    7.71666    -50    8.0    None    500    4
9401    HEAD_ON   4.115552    True    160    7.71666    -20    8.0    None    200    4
9402    HEAD_ON   4.115552    True    160    7.71666    -20    8.0    None    500    4
9403    HEAD_ON   4.115552    True    160    7.71666    -10    8.0    None    200    4
9404    HEAD_ON   4.115552    True    160    7.71666    -10    8.0    None    500    4
9405    HEAD_ON   4.115552    True    160    7.71666    0    8.0    None    200    4
9406    HEAD_ON   4.115552    True    160    7.71666    0    8.0    None    500    4
9407    HEAD_ON   4.115552    True    160    7.71666    10    8.0    None    200    4
9408    HEAD_ON   4.115552    True    160    7.71666    10    8.0    None    500    4
9409    HEAD_ON   4.115552    True    160    7.71666    20    8.0    None    200    4
9410    HEAD_ON   4.115552    True    160    7.71666    20    8.0    None    500    4
9411    HEAD_ON   4.115552    True    160    7.71666    50    8.0    None    200    4
9412    HEAD_ON   4.115552    True    160    7.71666    50    8.0    None    500    4
9413    HEAD_ON   4.115552    True    160    7.71666    80    8.0    None    200    4
9414    HEAD_ON   4.115552    True    160    7.71666    80    8.0    None    500    4
9415    HEAD_ON   5.14444    True    160    7.71666    -80    8.0    None    200    4
9416    HEAD_ON   5.14444    True    160    7.71666    -80    8.0    None    500    4
9417    HEAD_ON   5.14444    True    160    7.71666    -50    8.0    None    200    4
9418    HEAD_ON   5.14444    True    160    7.71666    -50    8.0    None    500    4
9419    HEAD_ON   5.14444    True    160    7.71666    -20    8.0    None    200    4
9420    HEAD_ON   5.14444    True    160    7.71666    -20    8.0    None    500    4
9421    HEAD_ON   5.14444    True    160    7.71666    -10    8.0    None    200    4
9422    HEAD_ON   5.14444    True    160    7.71666    -10    8.0    None    500    4
9423    HEAD_ON   5.14444    True    160    7.71666    0    8.0    None    200    4
9424    HEAD_ON   5.14444    True    160    7.71666    0    8.0    None    500    4
9425    HEAD_ON   5.14444    True    160    7.71666    10    8.0    None    200    4
9426    HEAD_ON   5.14444    True    160    7.71666    10    8.0    None    500    4
9427    HEAD_ON   5.14444    True    160    7.71666    20    8.0    None    200    4
9428    HEAD_ON   5.14444    True    160    7.71666    20    8.0    None    500    4
9429    HEAD_ON   5.14444    True    160    7.71666    50    8.0    None    200    4
9430    HEAD_ON   5.14444    True    160    7.71666    50    8.0    None    500    4
9431    HEAD_ON   5.14444    True    160    7.71666    80    8.0    None    200    4
9432    HEAD_ON   5.14444    True    160    7.71666    80    8.0    None    500    4
9433    HEAD_ON   7.71666    True    160    7.71666    -80    8.0    None    200    4
9434    HEAD_ON   7.71666    True    160    7.71666    -80    8.0    None    500    4
9435    HEAD_ON   7.71666    True    160    7.71666    -50    8.0    None    200    4
9436    HEAD_ON   7.71666    True    160    7.71666    -50    8.0    None    500    4
9437    HEAD_ON   7.71666    True    160    7.71666    -20    8.0    None    200    4
9438    HEAD_ON   7.71666    True    160    7.71666    -20    8.0    None    500    4
9439    HEAD_ON   7.71666    True    160    7.71666    -10    8.0    None    200    4
9440    HEAD_ON   7.71666    True    160    7.71666    -10    8.0    None    500    4
9441    HEAD_ON   7.71666    True    160    7.71666    0    8.0    None    200    4
9442    HEAD_ON   7.71666    True    160    7.71666    0    8.0    None    500    4
9443    HEAD_ON   7.71666    True    160    7.71666    10    8.0    None    200    4
9444    HEAD_ON   7.71666    True    160    7.71666    10    8.0    None    500    4
9445    HEAD_ON   7.71666    True    160    7.71666    20    8.0    None    200    4
9446    HEAD_ON   7.71666    True    160    7.71666    20    8.0    None    500    4
9447    HEAD_ON   7.71666    True    160    7.71666    50    8.0    None    200    4
9448    HEAD_ON   7.71666    True    160    7.71666    50    8.0    None    500    4
9449    HEAD_ON   7.71666    True    160    7.71666    80    8.0    None    200    4
9450    HEAD_ON   7.71666    True    160    7.71666    80    8.0    None    500    4
9451    HEAD_ON   10.28888    True    160    7.71666    -80    8.0    None    200    4
9452    HEAD_ON   10.28888    True    160    7.71666    -80    8.0    None    500    4
9453    HEAD_ON   10.28888    True    160    7.71666    -50    8.0    None    200    4
9454    HEAD_ON   10.28888    True    160    7.71666    -50    8.0    None    500    4
9455    HEAD_ON   10.28888    True    160    7.71666    -20    8.0    None    200    4
9456    HEAD_ON   10.28888    True    160    7.71666    -20    8.0    None    500    4
9457    HEAD_ON   10.28888    True    160    7.71666    -10    8.0    None    200    4
9458    HEAD_ON   10.28888    True    160    7.71666    -10    8.0    None    500    4
9459    HEAD_ON   10.28888    True    160    7.71666    0    8.0    None    200    4
9460    HEAD_ON   10.28888    True    160    7.71666    0    8.0    None    500    4
9461    HEAD_ON   10.28888    True    160    7.71666    10    8.0    None    200    4
9462    HEAD_ON   10.28888    True    160    7.71666    10    8.0    None    500    4
9463    HEAD_ON   10.28888    True    160    7.71666    20    8.0    None    200    4
9464    HEAD_ON   10.28888    True    160    7.71666    20    8.0    None    500    4
9465    HEAD_ON   10.28888    True    160    7.71666    50    8.0    None    200    4
9466    HEAD_ON   10.28888    True    160    7.71666    50    8.0    None    500    4
9467    HEAD_ON   10.28888    True    160    7.71666    80    8.0    None    200    4
9468    HEAD_ON   10.28888    True    160    7.71666    80    8.0    None    500    4
9469    HEAD_ON   12.8611    True    160    7.71666    -80    8.0    None    200    4
9470    HEAD_ON   12.8611    True    160    7.71666    -80    8.0    None    500    4
9471    HEAD_ON   12.8611    True    160    7.71666    -50    8.0    None    200    4
9472    HEAD_ON   12.8611    True    160    7.71666    -50    8.0    None    500    4
9473    HEAD_ON   12.8611    True    160    7.71666    -20    8.0    None    200    4
9474    HEAD_ON   12.8611    True    160    7.71666    -20    8.0    None    500    4
9475    HEAD_ON   12.8611    True    160    7.71666    -10    8.0    None    200    4
9476    HEAD_ON   12.8611    True    160    7.71666    -10    8.0    None    500    4
9477    HEAD_ON   12.8611    True    160    7.71666    0    8.0    None    200    4
9478    HEAD_ON   12.8611    True    160    7.71666    0    8.0    None    500    4
9479    HEAD_ON   12.8611    True    160    7.71666    10    8.0    None    200    4
9480    HEAD_ON   12.8611    True    160    7.71666    10    8.0    None    500    4
9481    HEAD_ON   12.8611    True    160    7.71666    20    8.0    None    200    4
9482    HEAD_ON   12.8611    True    160    7.71666    20    8.0    None    500    4
9483    HEAD_ON   12.8611    True    160    7.71666    50    8.0    None    200    4
9484    HEAD_ON   12.8611    True    160    7.71666    50    8.0    None    500    4
9485    HEAD_ON   12.8611    True    160    7.71666    80    8.0    None    200    4
9486    HEAD_ON   12.8611    True    160    7.71666    80    8.0    None    500    4
9487    HEAD_ON   15.43332    True    160    7.71666    -80    8.0    None    200    4
9488    HEAD_ON   15.43332    True    160    7.71666    -80    8.0    None    500    4
9489    HEAD_ON   15.43332    True    160    7.71666    -50    8.0    None    200    4
9490    HEAD_ON   15.43332    True    160    7.71666    -50    8.0    None    500    4
9491    HEAD_ON   15.43332    True    160    7.71666    -20    8.0    None    200    4
9492    HEAD_ON   15.43332    True    160    7.71666    -20    8.0    None    500    4
9493    HEAD_ON   15.43332    True    160    7.71666    -10    8.0    None    200    4
9494    HEAD_ON   15.43332    True    160    7.71666    -10    8.0    None    500    4
9495    HEAD_ON   15.43332    True    160    7.71666    0    8.0    None    200    4
9496    HEAD_ON   15.43332    True    160    7.71666    0    8.0    None    500    4
9497    HEAD_ON   15.43332    True    160    7.71666    10    8.0    None    200    4
9498    HEAD_ON   15.43332    True    160    7.71666    10    8.0    None    500    4
9499    HEAD_ON   15.43332    True    160    7.71666    20    8.0    None    200    4
9500    HEAD_ON   15.43332    True    160    7.71666    20    8.0    None    500    4
9501    HEAD_ON   15.43332    True    160    7.71666    50    8.0    None    200    4
9502    HEAD_ON   15.43332    True    160    7.71666    50    8.0    None    500    4
9503    HEAD_ON   15.43332    True    160    7.71666    80    8.0    None    200    4
9504    HEAD_ON   15.43332    True    160    7.71666    80    8.0    None    500    4
9505    HEAD_ON   1.543332    True    160    10.28888    -80    8.0    None    200    4
9506    HEAD_ON   1.543332    True    160    10.28888    -80    8.0    None    500    4
9507    HEAD_ON   1.543332    True    160    10.28888    -50    8.0    None    200    4
9508    HEAD_ON   1.543332    True    160    10.28888    -50    8.0    None    500    4
9509    HEAD_ON   1.543332    True    160    10.28888    -20    8.0    None    200    4
9510    HEAD_ON   1.543332    True    160    10.28888    -20    8.0    None    500    4
9511    HEAD_ON   1.543332    True    160    10.28888    -10    8.0    None    200    4
9512    HEAD_ON   1.543332    True    160    10.28888    -10    8.0    None    500    4
9513    HEAD_ON   1.543332    True    160    10.28888    0    8.0    None    200    4
9514    HEAD_ON   1.543332    True    160    10.28888    0    8.0    None    500    4
9515    HEAD_ON   1.543332    True    160    10.28888    10    8.0    None    200    4
9516    HEAD_ON   1.543332    True    160    10.28888    10    8.0    None    500    4
9517    HEAD_ON   1.543332    True    160    10.28888    20    8.0    None    200    4
9518    HEAD_ON   1.543332    True    160    10.28888    20    8.0    None    500    4
9519    HEAD_ON   1.543332    True    160    10.28888    50    8.0    None    200    4
9520    HEAD_ON   1.543332    True    160    10.28888    50    8.0    None    500    4
9521    HEAD_ON   1.543332    True    160    10.28888    80    8.0    None    200    4
9522    HEAD_ON   1.543332    True    160    10.28888    80    8.0    None    500    4
9523    HEAD_ON   2.57222    True    160    10.28888    -80    8.0    None    200    4
9524    HEAD_ON   2.57222    True    160    10.28888    -80    8.0    None    500    4
9525    HEAD_ON   2.57222    True    160    10.28888    -50    8.0    None    200    4
9526    HEAD_ON   2.57222    True    160    10.28888    -50    8.0    None    500    4
9527    HEAD_ON   2.57222    True    160    10.28888    -20    8.0    None    200    4
9528    HEAD_ON   2.57222    True    160    10.28888    -20    8.0    None    500    4
9529    HEAD_ON   2.57222    True    160    10.28888    -10    8.0    None    200    4
9530    HEAD_ON   2.57222    True    160    10.28888    -10    8.0    None    500    4
9531    HEAD_ON   2.57222    True    160    10.28888    0    8.0    None    200    4
9532    HEAD_ON   2.57222    True    160    10.28888    0    8.0    None    500    4
9533    HEAD_ON   2.57222    True    160    10.28888    10    8.0    None    200    4
9534    HEAD_ON   2.57222    True    160    10.28888    10    8.0    None    500    4
9535    HEAD_ON   2.57222    True    160    10.28888    20    8.0    None    200    4
9536    HEAD_ON   2.57222    True    160    10.28888    20    8.0    None    500    4
9537    HEAD_ON   2.57222    True    160    10.28888    50    8.0    None    200    4
9538    HEAD_ON   2.57222    True    160    10.28888    50    8.0    None    500    4
9539    HEAD_ON   2.57222    True    160    10.28888    80    8.0    None    200    4
9540    HEAD_ON   2.57222    True    160    10.28888    80    8.0    None    500    4
9541    HEAD_ON   4.115552    True    160    10.28888    -80    8.0    None    200    4
9542    HEAD_ON   4.115552    True    160    10.28888    -80    8.0    None    500    4
9543    HEAD_ON   4.115552    True    160    10.28888    -50    8.0    None    200    4
9544    HEAD_ON   4.115552    True    160    10.28888    -50    8.0    None    500    4
9545    HEAD_ON   4.115552    True    160    10.28888    -20    8.0    None    200    4
9546    HEAD_ON   4.115552    True    160    10.28888    -20    8.0    None    500    4
9547    HEAD_ON   4.115552    True    160    10.28888    -10    8.0    None    200    4
